order_id,order_date,order_value,quantity,category,discount_pct,payment_method,cod_charge,customer_id,account_age_days,prior_orders,prior_rto_count,pincode,courier_id,pincode_tier,historical_pincode_rto_rate,orders_last_24h,device_cluster_size,rto_label
ORD000027897,2026-08-01 01:19:12,842.1,4,Electronics,2.86,UPI,0.0,CUST006675,1180,24,6,100890,Courier_C,1,0.1048,1,4,0
ORD000027898,2026-08-01 01:20:09,218.62,3,Home,0.0,Debit Card,0.0,CUST004845,915,21,2,100193,Courier_B,2,0.1441,1,1,1
ORD000027899,2026-08-01 01:29:48,94.4,4,Electronics,32.62,COD,20.0,CUST007419,1182,49,1,100094,Courier_B,3,0.1111,5,3,1
ORD000027900,2026-08-01 01:46:01,292.07,2,Home,0.0,UPI,0.0,CUST006579,670,24,8,100353,Courier_A,2,0.08,0,3,1
ORD000027901,2026-08-01 02:05:19,1012.46,1,Apparel,18.6,Credit Card,0.0,CUST005896,354,44,0,100339,Courier_D,3,0.2836,0,2,0
ORD000027902,2026-08-01 02:05:41,1424.21,2,Beauty,29.18,COD,59.0,CUST005077,749,10,9,100150,Courier_B,3,0.0637,4,3,1
ORD000027903,2026-08-01 02:27:00,498.46,3,Home,18.31,Debit Card,0.0,CUST001909,1141,14,1,100902,Courier_D,1,0.0686,2,2,0
ORD000027904,2026-08-01 02:30:37,402.96,1,Electronics,0.0,Debit Card,0.0,CUST002751,276,33,5,100048,Courier_D,3,0.2338,1,1,0
ORD000027905,2026-08-01 02:31:52,378.85,2,Footwear,8.35,COD,99.0,CUST008534,1362,29,1,100831,Courier_B,1,0.2861,1,2,0
ORD000027906,2026-08-01 02:37:35,767.76,1,Footwear,0.0,COD,20.0,CUST004619,230,26,8,100172,Courier_D,3,0.0605,4,5,1
ORD000027907,2026-08-01 02:58:03,1218.3,4,Apparel,0.0,COD,20.0,CUST007757,81,36,4,100533,Courier_B,1,0.1323,4,3,1
ORD000027908,2026-08-01 03:12:03,536.72,3,Apparel,23.25,COD,99.0,CUST000017,132,32,6,100630,Courier_B,3,0.4918,5,3,1
ORD000027909,2026-08-01 03:22:35,446.26,2,Electronics,0.0,COD,20.0,CUST001123,945,40,6,100421,Courier_C,3,0.0569,3,2,0
ORD000027910,2026-08-01 03:33:28,1123.94,4,Beauty,25.07,UPI,0.0,CUST001195,1302,35,4,100337,Courier_C,1,0.317,4,3,0
ORD000027911,2026-08-01 03:42:00,1989.22,1,Apparel,0.0,UPI,0.0,CUST003968,1002,25,5,100770,Courier_E,2,0.4836,2,1,1
ORD000027912,2026-08-01 03:43:22,478.52,3,Apparel,0.0,COD,39.0,CUST001344,121,49,9,100111,Courier_A,3,0.1566,0,5,1
ORD000027913,2026-08-01 04:02:11,644.15,1,Apparel,0.0,Debit Card,0.0,CUST002180,1072,42,4,100161,Courier_D,2,0.1151,3,4,0
ORD000027914,2026-08-01 04:05:03,329.92,1,Apparel,32.46,UPI,0.0,CUST009852,593,29,7,100371,Courier_D,2,0.1523,4,5,0
ORD000027915,2026-08-01 04:12:31,641.78,2,Footwear,0.0,COD,49.0,CUST004626,1200,26,4,100021,Courier_A,2,0.3598,0,1,1
ORD000027916,2026-08-01 04:18:08,286.79,2,Electronics,0.0,COD,39.0,CUST000880,523,29,3,100983,Courier_A,2,0.1785,5,2,0
ORD000027917,2026-08-01 04:26:52,1877.11,3,Apparel,0.0,COD,49.0,CUST007111,501,44,0,100187,Courier_A,2,0.0973,0,5,0
ORD000027918,2026-08-01 04:43:32,1222.81,1,Jewelry,0.0,COD,99.0,CUST008391,1203,1,0,100171,Courier_D,1,0.04,1,4,0
ORD000027919,2026-08-01 04:56:56,2415.4,1,Electronics,0.0,COD,20.0,CUST005504,669,35,6,100714,Courier_C,3,0.04,5,2,0
ORD000027920,2026-08-01 04:58:23,384.52,1,Jewelry,0.0,UPI,0.0,CUST003887,92,36,5,100743,Courier_E,1,0.4716,1,3,0
ORD000027921,2026-08-01 05:07:32,3153.58,4,Apparel,0.83,UPI,0.0,CUST002027,1297,17,3,100406,Courier_B,2,0.1162,2,3,0
ORD000027922,2026-08-01 05:11:32,731.9,2,Apparel,0.0,COD,59.0,CUST009467,1280,28,1,100535,Courier_A,1,0.2499,4,5,1
ORD000027923,2026-08-01 05:12:15,540.75,3,Apparel,0.0,UPI,0.0,CUST002512,579,48,2,100178,Courier_A,3,0.1194,5,2,0
ORD000027924,2026-08-01 05:21:04,1646.61,1,Jewelry,0.0,Credit Card,0.0,CUST000418,1129,28,5,100913,Courier_B,3,0.354,3,5,1
ORD000027925,2026-08-01 05:26:17,266.02,1,Footwear,28.17,UPI,0.0,CUST003639,389,12,7,100176,Courier_A,3,0.2899,2,3,0
ORD000027926,2026-08-01 05:30:26,618.19,2,Home,0.0,COD,59.0,CUST005790,1269,5,4,100155,Courier_A,2,0.0894,2,1,0
ORD000027927,2026-08-01 05:32:45,531.07,5,Apparel,0.0,COD,20.0,CUST009578,192,5,3,100352,Courier_A,1,0.3462,1,1,1
ORD000027928,2026-08-01 05:47:29,840.54,1,Home,39.97,COD,29.0,CUST006023,644,16,4,100883,Courier_D,1,0.1103,3,5,0
ORD000027929,2026-08-01 06:01:59,422.02,2,Home,7.46,Net Banking,0.0,CUST000597,1128,2,2,100732,Courier_A,3,0.1623,0,3,0
ORD000027930,2026-08-01 06:05:49,390.91,2,Apparel,0.0,Credit Card,0.0,CUST004737,1167,10,7,100490,Courier_A,3,0.1555,0,3,0
ORD000027931,2026-08-01 06:10:40,443.82,1,Beauty,19.56,COD,49.0,CUST001971,327,7,7,100604,Courier_C,3,0.3788,1,1,1
ORD000027932,2026-08-01 06:21:34,477.05,1,Apparel,8.54,COD,29.0,CUST006264,509,5,5,100718,Courier_B,1,0.2702,1,3,1
ORD000027933,2026-08-01 06:46:50,640.93,3,Apparel,8.94,COD,49.0,CUST001346,742,42,3,100057,Courier_C,1,0.2681,0,3,1
ORD000027934,2026-08-01 06:59:28,1686.49,3,Home,9.72,COD,20.0,CUST005665,907,35,3,100078,Courier_C,2,0.04,2,5,0
ORD000027935,2026-08-01 07:02:04,107.21,3,Beauty,23.28,COD,79.0,CUST004366,1336,20,0,100747,Courier_D,1,0.301,1,2,0
ORD000027936,2026-08-01 07:08:51,1111.12,2,Jewelry,0.0,UPI,0.0,CUST007170,596,30,9,100416,Courier_D,3,0.3374,5,5,0
ORD000027937,2026-08-01 07:12:40,412.5,4,Electronics,0.0,COD,79.0,CUST009394,1261,31,7,100922,Courier_B,2,0.1306,5,5,1
ORD000027938,2026-08-01 07:13:17,521.59,3,Apparel,10.15,COD,49.0,CUST008818,343,48,9,100083,Courier_D,3,0.1621,0,2,1
ORD000027939,2026-08-01 07:20:01,252.3,2,Apparel,2.33,UPI,0.0,CUST005245,1031,19,9,100864,Courier_D,3,0.3007,5,2,1
ORD000027940,2026-08-01 07:25:25,624.48,1,Beauty,33.51,COD,20.0,CUST002242,1126,11,4,100287,Courier_D,2,0.3074,2,2,1
ORD000027941,2026-08-01 07:30:15,440.05,2,Beauty,0.0,COD,29.0,CUST002485,275,26,2,100504,Courier_D,1,0.2816,3,1,0
ORD000027942,2026-08-01 07:31:55,502.73,3,Electronics,35.73,COD,29.0,CUST004708,1304,8,7,100125,Courier_C,2,0.073,2,2,1
ORD000027943,2026-08-01 07:38:16,959.58,2,Jewelry,0.0,UPI,0.0,CUST008523,972,0,0,100261,Courier_A,1,0.0511,2,1,0
ORD000027944,2026-08-01 08:05:05,1000.54,2,Apparel,0.0,Credit Card,0.0,CUST001864,1023,32,2,100794,Courier_B,2,0.2784,1,5,0
ORD000027945,2026-08-01 08:08:23,1874.28,3,Home,0.0,Debit Card,0.0,CUST006832,332,18,7,100178,Courier_E,3,0.1194,2,5,1
ORD000027946,2026-08-01 08:13:36,374.72,2,Home,0.0,COD,39.0,CUST004193,283,39,8,100160,Courier_C,3,0.3887,0,3,1
ORD000027947,2026-08-01 08:16:10,1038.86,3,Apparel,10.92,UPI,0.0,CUST000965,1253,1,1,100214,Courier_E,3,0.0836,3,2,0
ORD000027948,2026-08-01 08:21:01,999.05,3,Footwear,0.0,COD,79.0,CUST009527,410,17,2,100919,Courier_D,2,0.112,3,5,1
ORD000027949,2026-08-01 08:43:49,645.62,3,Apparel,27.28,COD,39.0,CUST006490,536,43,4,100309,Courier_E,1,0.1294,4,3,0
ORD000027950,2026-08-01 08:58:12,2317.74,1,Electronics,6.17,COD,59.0,CUST001855,1114,44,4,100723,Courier_D,1,0.1081,5,3,0
ORD000027951,2026-08-01 09:02:37,361.18,2,Home,12.25,COD,20.0,CUST003266,350,11,4,100090,Courier_A,2,0.4266,2,1,1
ORD000027952,2026-08-01 09:06:20,679.09,1,Home,30.69,COD,29.0,CUST005686,217,27,2,100625,Courier_C,1,0.1212,3,4,0
ORD000027953,2026-08-01 09:06:20,768.13,1,Apparel,0.0,COD,39.0,CUST007625,505,26,3,100923,Courier_C,1,0.04,3,1,0
ORD000027954,2026-08-01 09:18:06,230.83,2,Footwear,9.46,UPI,0.0,CUST005527,732,7,5,100186,Courier_B,1,0.0722,0,5,0
ORD000027955,2026-08-01 09:26:22,1655.66,1,Beauty,14.37,UPI,0.0,CUST003550,688,19,2,100616,Courier_A,1,0.1265,4,3,0
ORD000027956,2026-08-01 09:29:36,552.65,2,Apparel,0.0,Credit Card,0.0,CUST009174,35,25,4,100029,Courier_B,2,0.0527,0,4,0
ORD000027957,2026-08-01 09:29:39,853.9,2,Footwear,22.75,Debit Card,0.0,CUST006628,550,0,0,100686,Courier_A,2,0.2158,0,4,1
ORD000027958,2026-08-01 09:35:57,2129.81,1,Electronics,34.28,COD,29.0,CUST009973,164,21,5,100571,Courier_B,2,0.2205,5,5,1
ORD000027959,2026-08-01 09:39:16,714.8,2,Apparel,0.0,COD,59.0,CUST005351,971,20,3,100350,Courier_A,2,0.04,5,5,0
ORD000027960,2026-08-01 09:49:31,621.59,2,Jewelry,0.0,COD,49.0,CUST002790,690,43,4,100394,Courier_A,3,0.0429,3,1,0
ORD000027961,2026-08-01 09:51:49,634.68,2,Home,19.96,UPI,0.0,CUST007332,22,13,1,100307,Courier_C,2,0.1179,3,1,1
ORD000027962,2026-08-01 10:01:04,269.36,2,Beauty,0.0,COD,79.0,CUST004122,1359,38,4,100447,Courier_A,3,0.1986,0,1,1
ORD000027963,2026-08-01 10:13:19,443.87,2,Apparel,7.03,COD,49.0,CUST005159,5,36,7,100878,Courier_B,2,0.1568,3,1,0
ORD000027964,2026-08-01 10:13:45,533.18,1,Apparel,10.13,UPI,0.0,CUST006720,378,49,3,100279,Courier_C,1,0.1605,0,2,0
ORD000027965,2026-08-01 10:15:38,651.03,2,Beauty,0.0,UPI,0.0,CUST009322,1138,36,9,100541,Courier_A,1,0.226,3,4,0
ORD000027966,2026-08-01 10:25:44,1813.32,1,Apparel,0.0,UPI,0.0,CUST005721,1388,47,4,100582,Courier_C,1,0.4297,0,3,1
ORD000027967,2026-08-01 10:28:56,1265.61,3,Electronics,27.15,COD,99.0,CUST005377,804,6,4,100561,Courier_C,1,0.3908,3,2,1
ORD000027968,2026-08-01 10:31:28,376.12,1,Apparel,0.0,Credit Card,0.0,CUST001786,1295,21,6,100284,Courier_B,2,0.4283,2,1,1
ORD000027969,2026-08-01 10:32:28,590.65,3,Footwear,0.0,COD,49.0,CUST000430,596,22,5,100798,Courier_C,1,0.0823,0,1,1
ORD000027970,2026-08-01 10:32:43,1845.71,1,Apparel,26.78,UPI,0.0,CUST003728,698,9,8,100771,Courier_A,3,0.4655,3,5,1
ORD000027971,2026-08-01 10:35:46,151.53,1,Jewelry,7.59,UPI,0.0,CUST003851,225,9,2,100340,Courier_A,2,0.3535,0,4,1
ORD000027972,2026-08-01 10:39:35,501.7,2,Footwear,0.0,Credit Card,0.0,CUST006950,634,4,1,100262,Courier_D,1,0.3119,4,5,0
ORD000027973,2026-08-01 10:43:55,211.68,4,Beauty,0.0,UPI,0.0,CUST002490,921,15,8,100962,Courier_A,3,0.1859,1,2,1
ORD000027974,2026-08-01 11:10:52,4250.36,2,Jewelry,0.0,COD,39.0,CUST004575,471,22,3,100281,Courier_C,2,0.0563,0,4,0
ORD000027975,2026-08-01 11:10:56,1116.37,2,Apparel,0.0,COD,39.0,CUST002253,303,28,2,100203,Courier_B,3,0.2282,2,5,0
ORD000027976,2026-08-01 11:42:27,404.64,2,Apparel,7.2,Debit Card,0.0,CUST005125,499,31,5,100408,Courier_B,3,0.2534,1,5,0
ORD000027977,2026-08-01 11:52:04,584.86,2,Apparel,31.76,COD,39.0,CUST003816,813,49,5,100879,Courier_A,2,0.0949,2,5,1
ORD000027978,2026-08-01 11:57:40,311.87,1,Beauty,0.0,UPI,0.0,CUST004150,1257,26,4,100429,Courier_C,3,0.2619,4,4,0
ORD000027979,2026-08-01 12:12:44,2960.42,4,Electronics,0.0,COD,59.0,CUST001205,434,2,2,100720,Courier_E,1,0.081,0,2,0
ORD000027980,2026-08-01 12:14:20,96.1,1,Footwear,0.0,UPI,0.0,CUST002698,1106,25,4,100820,Courier_B,1,0.3202,2,3,0
ORD000027981,2026-08-01 12:32:53,782.08,1,Footwear,0.0,COD,20.0,CUST009181,314,23,0,100249,Courier_B,1,0.3004,3,5,0
ORD000027982,2026-08-01 12:34:46,568.53,2,Apparel,27.99,COD,20.0,CUST001932,1049,11,4,100423,Courier_B,2,0.0922,2,5,0
ORD000027983,2026-08-01 12:52:58,264.28,3,Footwear,30.41,COD,29.0,CUST001439,1402,14,5,100659,Courier_D,1,0.2004,4,4,1
ORD000027984,2026-08-01 13:09:28,492.24,3,Apparel,0.0,UPI,0.0,CUST006527,20,20,9,100564,Courier_D,3,0.2035,2,3,1
ORD000027985,2026-08-01 13:18:24,164.58,3,Footwear,0.0,UPI,0.0,CUST008630,613,31,5,100887,Courier_C,1,0.2082,0,3,0
ORD000027986,2026-08-01 13:45:58,2112.99,3,Beauty,0.0,Credit Card,0.0,CUST007675,328,42,1,100589,Courier_D,3,0.2991,4,4,0
ORD000027987,2026-08-01 13:57:34,614.31,3,Footwear,10.38,COD,20.0,CUST003232,351,10,7,100827,Courier_C,3,0.1922,5,2,1
ORD000027988,2026-08-01 14:04:18,1251.43,4,Home,7.77,UPI,0.0,CUST006230,1008,31,4,100183,Courier_A,3,0.2907,3,3,0
ORD000027989,2026-08-01 14:05:34,408.43,3,Apparel,9.87,COD,59.0,CUST002664,95,34,2,100180,Courier_A,3,0.1085,4,4,0
ORD000027990,2026-08-01 14:21:46,1764.58,1,Beauty,0.0,Net Banking,0.0,CUST001380,1038,48,4,100813,Courier_D,1,0.3352,0,3,1
ORD000027991,2026-08-01 14:29:40,618.82,1,Beauty,5.16,COD,29.0,CUST004836,414,26,7,100683,Courier_A,3,0.3428,0,5,1
ORD000027992,2026-08-01 14:44:44,1419.9,2,Beauty,0.0,COD,59.0,CUST006736,703,19,7,100210,Courier_A,1,0.04,1,3,0
ORD000027993,2026-08-01 14:45:46,947.61,2,Footwear,13.72,COD,99.0,CUST003367,1267,3,3,100534,Courier_E,2,0.2156,2,4,0
ORD000027994,2026-08-01 14:45:52,585.87,2,Home,0.0,Credit Card,0.0,CUST008147,1414,26,9,100609,Courier_A,3,0.4794,3,1,1
ORD000027995,2026-08-01 14:46:20,1339.09,1,Apparel,0.0,Debit Card,0.0,CUST001229,1261,10,6,100794,Courier_A,2,0.2784,1,2,1
ORD000027996,2026-08-01 14:53:09,15000.0,4,Footwear,19.91,UPI,0.0,CUST006375,243,15,0,100200,Courier_C,2,0.1585,3,5,0
ORD000027997,2026-08-01 14:58:15,243.49,4,Apparel,0.0,UPI,0.0,CUST006978,1031,12,3,100688,Courier_E,2,0.1501,3,2,0
ORD000027998,2026-08-01 15:19:35,546.37,5,Apparel,0.0,COD,59.0,CUST001917,446,0,0,100649,Courier_C,3,0.118,1,5,0
ORD000027999,2026-08-01 15:21:08,213.8,2,Footwear,0.0,Debit Card,0.0,CUST003246,387,14,8,100652,Courier_E,1,0.0663,4,3,0
ORD000028000,2026-08-01 15:23:33,838.63,1,Electronics,0.0,UPI,0.0,CUST005464,213,13,4,100705,Courier_B,2,0.3333,5,2,0
ORD000028001,2026-08-01 15:55:52,720.99,2,Footwear,0.0,COD,59.0,CUST009533,1111,36,3,100505,Courier_B,2,0.1036,4,4,0
ORD000028002,2026-08-01 16:13:32,2847.28,3,Beauty,10.54,COD,39.0,CUST005369,1146,44,3,100702,Courier_A,1,0.3225,3,2,1
ORD000028003,2026-08-01 16:14:49,490.15,3,Electronics,7.33,COD,49.0,CUST007841,794,36,6,100671,Courier_A,2,0.0882,0,3,1
ORD000028004,2026-08-01 16:20:32,1288.82,1,Apparel,0.0,COD,99.0,CUST000052,1410,32,0,100890,Courier_D,1,0.1048,3,1,0
ORD000028005,2026-08-01 16:25:40,114.01,3,Home,0.0,UPI,0.0,CUST007414,922,2,2,100594,Courier_C,1,0.1134,1,2,0
ORD000028006,2026-08-01 16:32:31,679.54,1,Apparel,0.0,COD,39.0,CUST001000,388,33,8,100886,Courier_C,1,0.2781,5,4,0
ORD000028007,2026-08-01 16:36:09,300.11,2,Electronics,16.49,COD,49.0,CUST007655,809,4,3,100986,Courier_B,2,0.0903,1,1,0
ORD000028008,2026-08-01 16:36:24,966.63,1,Electronics,8.66,COD,49.0,CUST002797,816,26,0,100849,Courier_A,2,0.0886,2,4,1
ORD000028009,2026-08-01 16:40:23,1511.8,3,Apparel,0.0,UPI,0.0,CUST003013,1442,8,6,100495,Courier_D,2,0.1865,5,4,1
ORD000028010,2026-08-01 16:45:26,372.43,3,Apparel,0.0,COD,39.0,CUST003843,531,4,3,100325,Courier_D,1,0.3277,3,2,1
ORD000028011,2026-08-01 16:47:55,927.47,1,Jewelry,1.45,COD,79.0,CUST001747,907,37,7,100830,Courier_A,1,0.2057,0,2,1
ORD000028012,2026-08-01 16:50:05,452.36,3,Electronics,26.49,UPI,0.0,CUST000815,535,15,1,100444,Courier_E,2,0.0972,4,1,0
ORD000028013,2026-08-01 16:50:17,625.06,4,Beauty,0.0,UPI,0.0,CUST008531,1420,44,8,100043,Courier_C,2,0.2336,1,3,0
ORD000028014,2026-08-01 16:52:44,836.37,2,Beauty,0.0,UPI,0.0,CUST003196,727,45,8,100847,Courier_C,1,0.0829,5,5,0
ORD000028015,2026-08-01 16:54:05,269.57,1,Home,12.13,COD,59.0,CUST008919,844,21,5,100342,Courier_D,2,0.0654,0,1,1
ORD000028016,2026-08-01 17:00:24,270.63,4,Home,0.0,COD,59.0,CUST001854,1253,18,0,100413,Courier_E,1,0.2444,4,2,0
ORD000028017,2026-08-01 17:21:22,1204.49,4,Beauty,0.0,UPI,0.0,CUST000098,1122,40,8,100068,Courier_D,1,0.5251,2,2,1
ORD000028018,2026-08-01 17:24:22,350.06,3,Electronics,0.0,UPI,0.0,CUST007205,175,46,6,100832,Courier_A,2,0.1067,3,4,0
ORD000028019,2026-08-01 17:24:37,1675.31,1,Jewelry,0.0,COD,20.0,CUST001817,9,2,1,100497,Courier_A,2,0.2555,4,2,1
ORD000028020,2026-08-01 17:27:30,145.46,3,Beauty,0.0,COD,59.0,CUST005644,486,30,8,100573,Courier_C,1,0.1049,0,3,0
ORD000028021,2026-08-01 17:44:27,1271.91,2,Home,10.42,COD,59.0,CUST007869,1459,43,4,100854,Courier_C,1,0.2176,5,4,0
ORD000028022,2026-08-01 17:50:20,605.83,1,Home,0.0,UPI,0.0,CUST002724,977,27,4,100249,Courier_A,1,0.3004,4,5,0
ORD000028023,2026-08-01 18:08:24,558.44,3,Apparel,0.0,UPI,0.0,CUST007648,746,37,5,100280,Courier_B,1,0.1712,3,1,0
ORD000028024,2026-08-01 18:14:19,677.15,1,Electronics,22.38,COD,20.0,CUST008800,664,42,1,100735,Courier_E,3,0.4723,1,4,1
ORD000028025,2026-08-01 18:17:46,189.29,2,Electronics,0.0,Credit Card,0.0,CUST009586,1420,49,1,100785,Courier_A,2,0.4921,2,4,1
ORD000028026,2026-08-01 18:24:01,1476.84,2,Electronics,0.0,Credit Card,0.0,CUST004796,470,22,7,100552,Courier_D,3,0.1647,0,4,1
ORD000028027,2026-08-01 18:33:55,426.57,3,Beauty,0.0,UPI,0.0,CUST003583,239,2,2,100567,Courier_A,1,0.2502,3,5,0
ORD000028028,2026-08-01 18:33:59,308.77,2,Home,11.9,UPI,0.0,CUST003853,830,11,0,100852,Courier_B,3,0.2261,3,1,0
ORD000028029,2026-08-01 18:34:23,3400.36,2,Home,30.24,UPI,0.0,CUST002248,524,30,4,100951,Courier_A,1,0.2035,1,2,0
ORD000028030,2026-08-01 18:37:10,455.27,2,Footwear,21.35,Credit Card,0.0,CUST007352,1149,12,4,100219,Courier_C,3,0.2987,4,5,0
ORD000028031,2026-08-01 19:12:14,301.6,3,Footwear,5.05,UPI,0.0,CUST006011,1297,5,4,100801,Courier_A,1,0.135,3,4,0
ORD000028032,2026-08-01 19:16:05,1153.24,3,Beauty,0.0,Net Banking,0.0,CUST009439,393,30,8,100862,Courier_C,1,0.2505,1,3,0
ORD000028033,2026-08-01 19:26:54,743.06,2,Beauty,0.0,UPI,0.0,CUST000347,765,24,2,100524,Courier_C,1,0.1677,1,5,0
ORD000028034,2026-08-01 19:29:41,1350.11,1,Beauty,0.0,COD,79.0,CUST001797,1432,39,9,100462,Courier_B,3,0.3005,1,2,1
ORD000028035,2026-08-01 19:39:21,643.38,4,Beauty,0.0,COD,59.0,CUST004339,628,1,1,100462,Courier_B,3,0.3005,0,2,1
ORD000028036,2026-08-01 19:43:58,1292.21,2,Apparel,0.0,COD,59.0,CUST009368,1078,34,4,100815,Courier_B,3,0.1489,0,3,0
ORD000028037,2026-08-01 19:57:51,3108.72,1,Home,38.15,Debit Card,0.0,CUST001047,257,15,2,100096,Courier_E,1,0.1134,2,2,0
ORD000028038,2026-08-01 20:21:47,328.23,3,Electronics,29.71,Net Banking,0.0,CUST005040,40,16,4,100263,Courier_E,3,0.2382,3,5,0
ORD000028039,2026-08-01 20:22:53,416.92,2,Electronics,0.0,UPI,0.0,CUST009088,1041,37,1,100781,Courier_B,2,0.55,1,2,0
ORD000028040,2026-08-01 20:33:03,166.99,2,Electronics,11.24,COD,39.0,CUST007386,336,31,8,100556,Courier_A,3,0.18,0,3,0
ORD000028041,2026-08-01 20:49:49,815.65,2,Apparel,25.93,COD,20.0,CUST006480,140,22,9,100757,Courier_A,2,0.04,0,2,1
ORD000028042,2026-08-01 20:53:17,665.21,2,Home,14.78,COD,59.0,CUST001019,277,45,2,100563,Courier_D,1,0.3035,1,1,1
ORD000028043,2026-08-01 20:53:44,1652.77,2,Beauty,0.0,Credit Card,0.0,CUST008175,987,17,0,100150,Courier_C,3,0.0637,4,3,0
ORD000028044,2026-08-01 20:55:02,588.23,2,Jewelry,10.2,UPI,0.0,CUST004442,705,28,4,100733,Courier_C,3,0.2608,4,3,1
ORD000028045,2026-08-01 21:15:08,562.63,2,Apparel,8.51,Credit Card,0.0,CUST001563,1138,25,6,100696,Courier_A,3,0.3076,2,3,0
ORD000028046,2026-08-01 21:29:40,703.87,4,Apparel,0.0,Net Banking,0.0,CUST005440,1354,33,7,100378,Courier_A,2,0.1791,3,5,0
ORD000028047,2026-08-01 21:52:41,499.03,1,Apparel,18.52,COD,39.0,CUST004921,696,2,2,100431,Courier_B,3,0.0947,4,3,0
ORD000028048,2026-08-01 22:00:05,807.89,2,Electronics,0.0,Credit Card,0.0,CUST003715,474,47,0,100397,Courier_C,1,0.3363,0,2,0
ORD000028049,2026-08-01 22:07:51,721.38,4,Apparel,0.0,COD,29.0,CUST006773,943,38,4,100975,Courier_D,1,0.1183,5,1,0
ORD000028050,2026-08-01 22:09:23,926.26,2,Apparel,35.49,COD,59.0,CUST004470,749,8,8,100211,Courier_D,3,0.0934,4,5,1
ORD000028051,2026-08-01 22:14:22,501.55,1,Jewelry,10.97,UPI,0.0,CUST004308,325,36,4,100902,Courier_A,1,0.0686,2,3,0
ORD000028052,2026-08-01 22:42:19,934.55,1,Beauty,18.31,Credit Card,0.0,CUST005358,1001,0,0,100383,Courier_B,1,0.1627,2,2,0
ORD000028053,2026-08-01 22:54:31,986.03,2,Jewelry,30.66,COD,59.0,CUST004737,1422,35,1,100468,Courier_D,1,0.2545,1,5,1
ORD000028054,2026-08-01 23:04:29,463.55,3,Home,0.0,UPI,0.0,CUST006544,474,0,0,100287,Courier_B,2,0.3074,4,2,0
ORD000028055,2026-08-01 23:20:33,563.78,1,Footwear,0.0,COD,99.0,CUST002309,1308,29,2,100761,Courier_B,2,0.1079,0,2,0
ORD000028056,2026-08-01 23:23:52,522.84,2,Home,14.15,COD,29.0,CUST001632,517,14,7,100730,Courier_B,3,0.2207,5,5,1
ORD000028057,2026-08-01 23:36:06,225.52,1,Apparel,17.19,COD,20.0,CUST001989,1435,42,4,100458,Courier_C,3,0.4776,4,3,0
ORD000028058,2026-08-01 23:42:58,408.04,3,Apparel,0.0,UPI,0.0,CUST007859,470,11,7,100247,Courier_A,2,0.2961,1,3,1
ORD000028059,2026-08-01 23:45:33,1106.0,1,Electronics,0.0,Credit Card,0.0,CUST008411,1006,46,7,100921,Courier_B,2,0.4115,3,3,0
ORD000028060,2026-08-01 23:53:10,1184.33,1,Footwear,0.0,UPI,0.0,CUST008272,1431,36,6,100562,Courier_C,2,0.337,4,4,1
ORD000028061,2026-08-01 23:56:36,789.06,1,Apparel,0.0,COD,39.0,CUST009526,322,37,2,100881,Courier_C,3,0.0753,3,3,1
ORD000028062,2026-08-02 00:03:36,267.58,2,Beauty,18.78,UPI,0.0,CUST001865,130,12,8,100394,Courier_D,3,0.0429,2,3,0
ORD000028063,2026-08-02 00:07:49,1316.85,2,Electronics,7.36,COD,29.0,CUST003566,180,46,7,100496,Courier_A,1,0.3558,4,5,1
ORD000028064,2026-08-02 00:09:38,2648.11,1,Electronics,20.09,UPI,0.0,CUST001293,103,3,3,100857,Courier_C,1,0.1894,1,2,0
ORD000028065,2026-08-02 00:12:57,967.49,4,Electronics,0.0,COD,49.0,CUST005658,1246,18,0,100030,Courier_C,2,0.1122,2,1,0
ORD000028066,2026-08-02 00:16:46,600.51,2,Beauty,0.0,COD,59.0,CUST000549,779,24,1,100715,Courier_B,3,0.1077,3,5,0
ORD000028067,2026-08-02 00:31:34,301.53,3,Apparel,0.0,Credit Card,0.0,CUST008116,1154,43,4,100238,Courier_D,1,0.3111,0,1,0
ORD000028068,2026-08-02 00:40:28,595.17,2,Jewelry,0.0,COD,20.0,CUST006289,729,13,2,100829,Courier_E,1,0.3197,5,4,0
ORD000028069,2026-08-02 00:41:21,405.09,2,Jewelry,0.0,COD,20.0,CUST008577,733,39,2,100641,Courier_C,3,0.1905,4,5,1
ORD000028070,2026-08-02 00:43:15,513.23,2,Apparel,26.94,COD,20.0,CUST005949,1336,8,0,100662,Courier_A,1,0.2957,1,5,0
ORD000028071,2026-08-02 00:46:51,1688.1,1,Jewelry,9.08,Net Banking,0.0,CUST004886,386,12,1,100942,Courier_C,3,0.0763,2,3,0
ORD000028072,2026-08-02 00:51:32,1219.88,2,Home,0.0,UPI,0.0,CUST001253,532,17,5,100563,Courier_A,1,0.3035,3,1,0
ORD000028073,2026-08-02 00:53:36,457.44,2,Apparel,0.0,COD,20.0,CUST000009,238,6,6,100292,Courier_D,3,0.5385,4,4,1
ORD000028074,2026-08-02 00:57:25,645.66,1,Electronics,0.0,COD,29.0,CUST003116,593,16,5,100798,Courier_B,1,0.0823,4,5,0
ORD000028075,2026-08-02 01:12:30,599.51,3,Electronics,10.83,COD,59.0,CUST007034,886,41,1,100307,Courier_D,2,0.1179,5,4,0
