order_id,order_date,order_value,quantity,category,discount_pct,payment_method,cod_charge,customer_id,account_age_days,prior_orders,prior_rto_count,pincode,courier_id,pincode_tier,historical_pincode_rto_rate,orders_last_24h,device_cluster_size,rto_label
ORD000021033,2026-06-24 09:40:47,718.75,4,Beauty,0.0,UPI,0.0,CUST003329,910,26,4,100503,Courier_E,3,0.2298,0,2,0
ORD000021034,2026-06-24 09:42:16,205.17,2,Apparel,0.0,UPI,0.0,CUST009651,1360,46,2,100930,Courier_B,2,0.1118,3,1,1
ORD000021035,2026-06-24 09:56:53,414.0,2,Apparel,0.0,COD,39.0,CUST006121,55,4,3,100722,Courier_D,3,0.3391,4,4,0
ORD000021036,2026-06-24 09:57:01,982.43,3,Footwear,0.0,Debit Card,0.0,CUST007246,1347,12,3,100863,Courier_A,3,0.0992,3,4,1
ORD000021037,2026-06-24 10:01:19,1093.4,3,Home,26.21,COD,49.0,CUST009961,98,4,4,100808,Courier_B,2,0.1854,5,2,1
ORD000021038,2026-06-24 10:03:18,448.33,2,Electronics,24.59,Credit Card,0.0,CUST007302,1285,7,5,100623,Courier_C,2,0.2472,4,1,1
ORD000021039,2026-06-24 10:07:51,2165.05,3,Apparel,0.0,UPI,0.0,CUST009537,1082,9,9,100995,Courier_B,2,0.1865,2,2,1
ORD000021040,2026-06-24 10:08:08,1388.51,2,Beauty,28.72,COD,29.0,CUST001793,361,45,5,100960,Courier_A,1,0.2196,5,5,0
ORD000021041,2026-06-24 10:16:21,325.38,2,Apparel,21.56,COD,20.0,CUST006750,762,6,1,100789,Courier_B,1,0.447,1,1,0
ORD000021042,2026-06-24 10:17:41,216.88,1,Electronics,0.0,Debit Card,0.0,CUST005792,1001,44,2,100345,Courier_A,1,0.149,3,2,0
ORD000021043,2026-06-24 10:30:49,968.41,1,Apparel,19.29,COD,99.0,CUST007491,931,11,8,100189,Courier_A,1,0.1278,0,5,1
ORD000021044,2026-06-24 10:45:52,419.87,1,Home,0.0,UPI,0.0,CUST003563,746,36,4,100051,Courier_D,1,0.3365,5,3,0
ORD000021045,2026-06-24 10:56:55,360.67,2,Home,38.76,UPI,0.0,CUST003820,981,39,0,100013,Courier_C,3,0.2305,3,5,1
ORD000021046,2026-06-24 11:13:54,719.32,4,Apparel,0.0,UPI,0.0,CUST002079,61,34,4,100654,Courier_E,2,0.2779,1,4,0
ORD000021047,2026-06-24 11:27:46,1070.1,1,Apparel,17.62,UPI,0.0,CUST004656,951,46,7,100974,Courier_C,1,0.0854,1,5,0
ORD000021048,2026-06-24 11:32:20,1134.04,1,Apparel,6.59,COD,20.0,CUST005628,599,22,0,100546,Courier_C,2,0.2392,3,4,1
ORD000021049,2026-06-24 11:34:13,629.01,1,Jewelry,0.0,UPI,0.0,CUST001563,1134,42,3,100560,Courier_C,2,0.4698,3,4,0
ORD000021050,2026-06-24 11:46:47,96.05,2,Footwear,0.0,Credit Card,0.0,CUST000028,520,17,2,100451,Courier_A,3,0.3192,2,2,0
ORD000021051,2026-06-24 11:52:04,1291.47,1,Apparel,0.0,UPI,0.0,CUST001443,212,2,2,100801,Courier_E,1,0.135,3,2,0
ORD000021052,2026-06-24 12:24:44,315.81,1,Home,0.0,UPI,0.0,CUST002043,478,11,6,100862,Courier_D,1,0.2505,4,3,0
ORD000021053,2026-06-24 12:27:45,770.24,2,Beauty,17.06,COD,79.0,CUST002617,811,18,4,100836,Courier_E,3,0.1595,0,4,1
ORD000021054,2026-06-24 12:38:33,545.81,1,Apparel,0.0,COD,29.0,CUST003300,260,37,1,100457,Courier_A,2,0.2751,2,5,0
ORD000021055,2026-06-24 12:45:23,3623.68,2,Home,32.86,Credit Card,0.0,CUST002928,954,45,6,100082,Courier_B,1,0.1545,0,1,0
ORD000021056,2026-06-24 12:48:40,3122.27,2,Home,0.0,COD,20.0,CUST000349,1231,17,3,100176,Courier_A,3,0.2899,0,3,0
ORD000021057,2026-06-24 12:50:26,416.72,1,Home,38.3,COD,20.0,CUST004845,1446,49,6,100667,Courier_E,3,0.0756,1,2,1
ORD000021058,2026-06-24 12:51:43,205.26,1,Electronics,28.87,UPI,0.0,CUST005733,246,27,3,100820,Courier_E,1,0.3202,0,5,1
ORD000021059,2026-06-24 13:00:06,218.52,1,Home,9.41,COD,49.0,CUST001163,370,30,9,100134,Courier_A,3,0.4821,2,1,1
ORD000021060,2026-06-24 13:00:19,747.89,4,Apparel,0.0,Credit Card,0.0,CUST005972,543,42,7,100651,Courier_A,2,0.2024,2,2,1
ORD000021061,2026-06-24 13:01:26,390.8,3,Apparel,0.0,COD,59.0,CUST000368,755,17,8,100199,Courier_A,3,0.2997,2,5,1
ORD000021062,2026-06-24 13:07:17,247.42,1,Footwear,0.0,COD,59.0,CUST003193,952,41,9,100409,Courier_A,1,0.0946,3,2,0
ORD000021063,2026-06-24 13:13:50,395.86,2,Jewelry,0.0,Debit Card,0.0,CUST002904,1048,43,8,100935,Courier_D,3,0.0968,1,2,0
ORD000021064,2026-06-24 13:19:50,863.46,1,Jewelry,14.49,COD,29.0,CUST000592,186,45,8,100980,Courier_D,2,0.0927,5,3,1
ORD000021065,2026-06-24 13:26:08,565.32,3,Home,0.0,Net Banking,0.0,CUST007666,193,45,1,100589,Courier_A,3,0.2991,2,1,0
ORD000021066,2026-06-24 13:44:35,409.15,3,Electronics,5.98,Credit Card,0.0,CUST004938,745,34,0,100945,Courier_A,1,0.333,1,3,0
ORD000021067,2026-06-24 14:16:52,452.37,3,Apparel,15.62,COD,39.0,CUST003359,593,6,5,100303,Courier_E,3,0.04,4,2,1
ORD000021068,2026-06-24 14:36:36,528.72,2,Electronics,17.44,UPI,0.0,CUST001260,1186,21,8,100057,Courier_D,1,0.2681,0,1,0
ORD000021069,2026-06-24 14:37:03,719.17,2,Beauty,0.0,Credit Card,0.0,CUST003779,676,29,8,100138,Courier_B,2,0.4004,3,4,1
ORD000021070,2026-06-24 14:37:56,753.72,2,Apparel,1.56,UPI,0.0,CUST005984,1362,14,3,100399,Courier_B,1,0.2029,0,3,0
ORD000021071,2026-06-24 14:38:01,160.98,7,Electronics,0.0,COD,39.0,CUST005649,604,15,9,100513,Courier_C,3,0.0428,2,5,1
ORD000021072,2026-06-24 14:44:34,687.7,1,Apparel,25.99,Credit Card,0.0,CUST005964,209,13,6,100811,Courier_C,3,0.1327,2,5,1
ORD000021073,2026-06-24 15:06:03,450.5,1,Jewelry,3.78,Credit Card,0.0,CUST002765,748,19,6,100790,Courier_A,1,0.2223,4,5,0
ORD000021074,2026-06-24 15:08:36,267.46,1,Footwear,0.0,COD,99.0,CUST007600,1069,16,3,100617,Courier_C,1,0.3712,2,1,0
ORD000021075,2026-06-24 15:11:55,446.67,3,Electronics,27.05,Credit Card,0.0,CUST006732,245,8,6,100434,Courier_B,2,0.2652,2,5,0
ORD000021076,2026-06-24 15:18:03,1517.64,1,Apparel,0.0,COD,99.0,CUST000155,359,12,2,100712,Courier_C,3,0.3095,3,5,0
ORD000021077,2026-06-24 15:23:35,1149.29,2,Apparel,0.0,Debit Card,0.0,CUST000866,872,1,0,100321,Courier_C,1,0.3928,1,4,0
ORD000021078,2026-06-24 15:25:46,650.52,2,Jewelry,20.06,UPI,0.0,CUST005498,183,48,1,100591,Courier_B,3,0.0579,3,1,1
ORD000021079,2026-06-24 15:28:23,293.63,2,Apparel,27.43,COD,39.0,CUST009038,928,11,3,100349,Courier_C,1,0.3303,0,2,0
ORD000021080,2026-06-24 15:36:25,202.82,3,Home,27.13,UPI,0.0,CUST001303,1120,23,5,100531,Courier_C,1,0.1087,3,4,0
ORD000021081,2026-06-24 15:51:11,283.31,3,Home,20.89,Debit Card,0.0,CUST003977,942,12,2,100285,Courier_B,3,0.1578,1,1,0
ORD000021082,2026-06-24 15:56:03,607.75,3,Apparel,0.0,Credit Card,0.0,CUST005255,887,28,6,100022,Courier_E,1,0.2208,0,5,0
ORD000021083,2026-06-24 16:02:29,618.09,1,Electronics,0.0,UPI,0.0,CUST007551,1444,20,2,100296,Courier_A,3,0.4141,1,3,0
ORD000021084,2026-06-24 16:09:14,357.42,3,Apparel,0.0,COD,29.0,CUST005356,1364,45,7,100043,Courier_B,2,0.2336,1,4,1
ORD000021085,2026-06-24 16:14:33,1214.69,5,Beauty,11.28,COD,29.0,CUST000492,775,43,6,100474,Courier_B,2,0.1397,2,1,0
ORD000021086,2026-06-24 16:15:44,818.6,4,Apparel,0.0,COD,59.0,CUST009171,947,8,3,100445,Courier_A,2,0.3138,1,1,0
ORD000021087,2026-06-24 16:16:59,72.17,2,Electronics,0.0,Net Banking,0.0,CUST003767,1142,20,7,100661,Courier_B,3,0.2711,4,4,0
ORD000021088,2026-06-24 16:22:24,656.77,2,Electronics,0.0,COD,59.0,CUST008421,558,6,4,100407,Courier_C,1,0.4444,2,2,1
ORD000021089,2026-06-24 16:52:37,1101.45,2,Apparel,0.0,COD,29.0,CUST005194,643,38,4,100614,Courier_C,3,0.2702,0,2,1
ORD000021090,2026-06-24 16:59:17,707.65,2,Electronics,10.71,COD,99.0,CUST006277,924,8,6,100646,Courier_B,2,0.3851,2,4,1
ORD000021091,2026-06-24 17:11:47,958.34,2,Beauty,11.44,COD,59.0,CUST009720,131,2,2,100922,Courier_C,2,0.1306,5,1,0
ORD000021092,2026-06-24 17:22:21,487.47,4,Beauty,10.65,COD,79.0,CUST003426,1380,4,4,100181,Courier_C,1,0.1747,4,2,0
ORD000021093,2026-06-24 17:22:33,571.23,1,Home,0.0,COD,99.0,CUST003577,1128,48,9,100689,Courier_B,3,0.1682,3,3,0
ORD000021094,2026-06-24 17:23:16,580.87,1,Beauty,34.96,COD,79.0,CUST005983,847,46,6,100982,Courier_B,2,0.1694,1,4,1
ORD000021095,2026-06-24 17:39:06,697.33,2,Apparel,15.09,Credit Card,0.0,CUST002434,568,26,8,100161,Courier_A,2,0.1151,3,5,0
ORD000021096,2026-06-24 18:14:44,378.69,1,Electronics,44.13,COD,39.0,CUST009180,777,26,7,100664,Courier_D,2,0.2168,1,3,1
ORD000021097,2026-06-24 18:14:51,1442.29,2,Apparel,0.0,UPI,0.0,CUST002433,777,34,2,100758,Courier_B,1,0.3263,1,4,1
ORD000021098,2026-06-24 18:28:20,1878.49,3,Apparel,0.0,Debit Card,0.0,CUST009111,880,45,5,100621,Courier_B,2,0.0463,3,1,0
ORD000021099,2026-06-24 18:36:08,393.54,2,Apparel,8.6,COD,59.0,CUST005504,1314,35,6,100852,Courier_C,3,0.2261,3,5,1
ORD000021100,2026-06-24 18:39:50,236.28,2,Apparel,0.0,Debit Card,0.0,CUST008162,838,11,5,100798,Courier_D,1,0.0823,2,2,0
ORD000021101,2026-06-24 19:03:55,205.16,3,Apparel,24.47,COD,29.0,CUST008933,638,32,0,100660,Courier_A,1,0.55,0,1,0
ORD000021102,2026-06-24 19:05:01,832.12,3,Apparel,38.6,COD,29.0,CUST007105,1045,25,3,100847,Courier_B,1,0.0829,1,3,1
ORD000021103,2026-06-24 19:19:42,963.21,2,Apparel,0.0,COD,59.0,CUST008494,1048,49,2,100760,Courier_A,1,0.2254,2,1,0
ORD000021104,2026-06-24 19:27:12,834.92,2,Apparel,0.0,COD,99.0,CUST001224,100,31,9,100549,Courier_B,3,0.2996,4,1,1
ORD000021105,2026-06-24 19:31:25,894.38,4,Electronics,0.0,COD,79.0,CUST002154,367,47,9,100580,Courier_A,1,0.3167,5,5,1
ORD000021106,2026-06-24 19:38:49,381.95,1,Footwear,14.73,COD,29.0,CUST002170,516,43,8,100403,Courier_D,3,0.2078,5,3,1
ORD000021107,2026-06-24 19:43:49,122.47,1,Footwear,0.0,COD,49.0,CUST001039,1028,14,6,100104,Courier_B,3,0.2374,3,3,1
ORD000021108,2026-06-24 20:04:43,404.31,6,Footwear,0.0,COD,99.0,CUST001834,635,24,9,100430,Courier_E,1,0.1986,2,4,0
ORD000021109,2026-06-24 20:21:20,2259.94,1,Beauty,21.9,COD,29.0,CUST001439,193,11,8,100533,Courier_C,1,0.1323,1,1,1
ORD000021110,2026-06-24 20:31:07,743.85,1,Home,16.05,UPI,0.0,CUST003653,1123,35,4,100852,Courier_A,3,0.2261,3,1,0
ORD000021111,2026-06-24 20:33:14,845.25,2,Jewelry,5.47,COD,39.0,CUST007049,706,35,4,100785,Courier_D,2,0.4921,1,5,1
ORD000021112,2026-06-24 20:40:04,1241.15,3,Footwear,35.62,Credit Card,0.0,CUST001312,67,35,8,100894,Courier_E,3,0.1695,1,4,0
ORD000021113,2026-06-24 20:51:39,307.33,3,Electronics,25.83,COD,99.0,CUST002416,600,38,2,100791,Courier_B,2,0.0807,0,5,1
ORD000021114,2026-06-24 20:56:44,719.66,3,Home,0.0,Net Banking,0.0,CUST009462,1012,45,1,100560,Courier_D,2,0.4698,0,1,0
ORD000021115,2026-06-24 21:01:45,906.66,4,Beauty,35.69,COD,59.0,CUST006415,1005,45,5,100806,Courier_B,2,0.3361,0,3,1
ORD000021116,2026-06-24 21:08:43,285.43,2,Home,17.82,UPI,0.0,CUST003935,645,42,7,100364,Courier_E,1,0.1726,3,4,0
ORD000021117,2026-06-24 21:10:14,805.2,2,Home,0.0,Debit Card,0.0,CUST003269,178,40,1,100608,Courier_A,3,0.55,2,3,0
ORD000021118,2026-06-24 21:14:01,1696.45,2,Electronics,0.0,COD,99.0,CUST001678,855,9,9,100470,Courier_B,3,0.4652,4,5,0
ORD000021119,2026-06-24 21:21:34,436.78,3,Apparel,16.11,Net Banking,0.0,CUST002936,134,4,0,100311,Courier_A,3,0.3522,2,5,1
ORD000021120,2026-06-24 21:25:58,151.73,2,Beauty,21.51,COD,59.0,CUST004278,1215,38,9,100256,Courier_E,3,0.4914,1,4,1
ORD000021121,2026-06-24 21:54:20,690.96,3,Apparel,0.0,COD,49.0,CUST004725,1433,3,3,100631,Courier_D,1,0.303,1,3,1
ORD000021122,2026-06-24 21:56:11,355.94,4,Apparel,0.0,Debit Card,0.0,CUST002004,33,8,8,100403,Courier_B,3,0.2078,5,4,1
ORD000021123,2026-06-24 22:08:24,695.67,2,Home,17.77,COD,79.0,CUST005067,1089,32,2,100407,Courier_C,1,0.4444,2,4,1
ORD000021124,2026-06-24 22:09:01,306.83,3,Electronics,17.23,COD,49.0,CUST002291,268,17,9,100571,Courier_A,2,0.2205,2,4,0
ORD000021125,2026-06-24 22:13:01,631.93,2,Apparel,15.49,COD,39.0,CUST006375,144,14,5,100647,Courier_A,2,0.3951,5,1,1
ORD000021126,2026-06-24 22:15:01,1606.45,1,Jewelry,2.36,UPI,0.0,CUST009770,564,20,4,100012,Courier_C,3,0.5201,3,4,0
ORD000021127,2026-06-24 22:22:21,588.61,4,Jewelry,10.44,COD,39.0,CUST007446,1149,17,9,100967,Courier_D,1,0.0719,4,3,0
ORD000021128,2026-06-24 22:27:46,160.88,2,Footwear,42.47,Credit Card,0.0,CUST007277,413,8,2,100500,Courier_A,1,0.2367,0,2,0
ORD000021129,2026-06-24 22:31:05,812.88,2,Beauty,16.9,COD,49.0,CUST000651,84,26,2,100027,Courier_D,3,0.3973,1,1,1
ORD000021130,2026-06-24 22:31:38,611.51,1,Home,0.0,UPI,0.0,CUST007677,647,42,0,100659,Courier_A,1,0.2004,2,5,0
ORD000021131,2026-06-24 22:41:53,713.78,1,Apparel,0.0,Debit Card,0.0,CUST006373,887,21,9,100184,Courier_C,2,0.268,1,3,0
ORD000021132,2026-06-24 22:43:40,1311.02,1,Footwear,9.72,Debit Card,0.0,CUST001118,435,17,0,100881,Courier_A,3,0.0753,1,5,0
ORD000021133,2026-06-24 22:45:59,395.42,3,Electronics,0.0,COD,49.0,CUST002153,139,45,1,100349,Courier_C,1,0.3303,5,4,0
ORD000021134,2026-06-24 23:22:49,477.98,2,Footwear,0.0,COD,29.0,CUST006214,248,27,9,100429,Courier_C,3,0.2619,3,3,1
ORD000021135,2026-06-24 23:30:11,264.13,4,Jewelry,0.0,UPI,0.0,CUST002311,297,36,5,100382,Courier_A,3,0.184,3,2,1
ORD000021136,2026-06-24 23:39:35,702.53,3,Home,0.0,Credit Card,0.0,CUST005216,893,2,0,100562,Courier_A,2,0.337,4,2,0
ORD000021137,2026-06-24 23:53:21,687.95,2,Beauty,0.0,UPI,0.0,CUST002201,554,22,3,100426,Courier_D,3,0.4006,2,5,0
ORD000021138,2026-06-24 23:57:19,488.93,1,Jewelry,16.86,Credit Card,0.0,CUST004378,209,42,0,100797,Courier_A,2,0.393,0,5,0
ORD000021139,2026-06-24 23:57:49,1094.08,3,Beauty,0.0,Credit Card,0.0,CUST000673,968,39,9,100123,Courier_B,2,0.0558,3,2,1
ORD000021140,2026-06-25 00:14:58,262.6,1,Jewelry,6.91,COD,59.0,CUST000484,1109,10,1,100332,Courier_C,1,0.1249,1,4,0
ORD000021141,2026-06-25 00:18:20,666.18,3,Footwear,7.59,UPI,0.0,CUST004829,276,28,9,100003,Courier_A,2,0.2035,0,4,0
ORD000021142,2026-06-25 00:31:59,973.49,3,Beauty,0.0,COD,79.0,CUST002629,135,4,4,100838,Courier_E,1,0.2952,4,2,1
ORD000021143,2026-06-25 00:40:12,390.08,1,Footwear,39.17,COD,29.0,CUST005733,1010,28,7,100231,Courier_B,3,0.3985,0,3,1
ORD000021144,2026-06-25 00:43:58,200.57,2,Apparel,0.0,COD,20.0,CUST003244,183,22,1,100325,Courier_B,1,0.3277,0,4,0
ORD000021145,2026-06-25 00:44:43,155.04,4,Electronics,25.68,UPI,0.0,CUST004073,1047,18,7,100890,Courier_C,1,0.1048,5,4,1
ORD000021146,2026-06-25 00:45:36,681.47,2,Beauty,0.0,Credit Card,0.0,CUST001705,1221,34,4,100717,Courier_A,2,0.1907,5,5,1
ORD000021147,2026-06-25 00:48:39,2333.73,2,Jewelry,23.57,COD,49.0,CUST007453,927,22,4,100063,Courier_A,3,0.2027,5,2,0
ORD000021148,2026-06-25 00:49:10,369.53,1,Beauty,13.13,COD,49.0,CUST007549,1434,11,8,100338,Courier_D,1,0.04,5,1,0
ORD000021149,2026-06-25 00:58:58,863.55,3,Apparel,0.0,UPI,0.0,CUST003808,854,43,7,100149,Courier_A,1,0.2402,1,1,0
ORD000021150,2026-06-25 01:00:11,86.46,3,Beauty,0.0,COD,49.0,CUST004457,1104,44,0,100316,Courier_C,3,0.1688,1,3,0
ORD000021151,2026-06-25 01:01:57,811.28,3,Beauty,0.0,COD,20.0,CUST000902,307,18,7,100018,Courier_A,3,0.5155,2,1,1
ORD000021152,2026-06-25 01:03:04,251.96,1,Footwear,12.6,UPI,0.0,CUST003896,1409,10,8,100073,Courier_A,1,0.2774,2,3,0
ORD000021153,2026-06-25 01:04:06,439.37,1,Jewelry,0.0,UPI,0.0,CUST002296,952,16,6,100881,Courier_A,3,0.0753,1,5,0
ORD000021154,2026-06-25 01:08:04,641.04,1,Apparel,0.0,COD,49.0,CUST007352,1096,33,9,100692,Courier_E,3,0.2682,2,3,1
ORD000021155,2026-06-25 01:09:12,159.39,1,Home,0.0,UPI,0.0,CUST007177,23,2,0,100417,Courier_D,1,0.1507,2,1,0
ORD000021156,2026-06-25 01:16:22,7454.05,2,Jewelry,0.0,COD,59.0,CUST009001,787,37,6,100442,Courier_C,1,0.2042,0,3,0
ORD000021157,2026-06-25 01:30:54,370.83,3,Beauty,26.81,COD,20.0,CUST001322,364,13,1,100724,Courier_B,3,0.371,5,5,1
ORD000021158,2026-06-25 01:45:22,978.09,1,Jewelry,12.01,UPI,0.0,CUST001548,994,46,8,100976,Courier_D,1,0.1332,1,5,0
ORD000021159,2026-06-25 01:46:27,1986.51,4,Apparel,10.92,UPI,0.0,CUST004038,1180,29,1,100745,Courier_B,2,0.1088,2,2,0
ORD000021160,2026-06-25 01:46:47,760.94,1,Apparel,0.0,Debit Card,0.0,CUST000095,998,48,4,100068,Courier_A,1,0.5251,5,2,0
ORD000021161,2026-06-25 01:50:36,225.39,2,Electronics,37.29,COD,79.0,CUST004717,328,43,7,100185,Courier_C,2,0.1159,0,1,1
ORD000021162,2026-06-25 01:53:04,653.38,2,Apparel,40.3,Net Banking,0.0,CUST005350,1163,11,0,100859,Courier_A,3,0.1719,1,3,0
ORD000021163,2026-06-25 02:07:32,138.36,1,Apparel,11.0,COD,49.0,CUST002394,831,24,8,100709,Courier_E,2,0.1474,0,4,0
ORD000021164,2026-06-25 02:09:34,461.84,3,Apparel,6.81,UPI,0.0,CUST000270,82,7,6,100443,Courier_B,2,0.3261,1,2,1
ORD000021165,2026-06-25 02:13:57,2301.96,1,Footwear,0.0,UPI,0.0,CUST006258,677,16,5,100160,Courier_B,3,0.3887,2,3,1
ORD000021166,2026-06-25 02:25:37,194.62,2,Apparel,41.1,COD,20.0,CUST007572,968,48,8,100633,Courier_D,2,0.2184,3,3,0
ORD000021167,2026-06-25 02:27:02,311.27,4,Jewelry,0.0,COD,99.0,CUST008874,237,46,8,100523,Courier_A,3,0.3826,5,2,1
ORD000021168,2026-06-25 02:50:21,2651.51,2,Electronics,5.76,UPI,0.0,CUST009857,200,45,7,100972,Courier_B,2,0.3151,0,1,1
ORD000021169,2026-06-25 02:57:22,523.54,3,Electronics,2.13,COD,99.0,CUST007064,154,0,0,100769,Courier_D,2,0.342,3,3,1
ORD000021170,2026-06-25 03:15:28,294.43,1,Beauty,0.0,COD,99.0,CUST007418,261,7,4,100845,Courier_D,1,0.3521,2,3,1
ORD000021171,2026-06-25 03:18:51,821.69,3,Electronics,0.0,COD,20.0,CUST004907,796,22,7,100388,Courier_A,3,0.1454,2,2,1
ORD000021172,2026-06-25 03:23:53,413.63,2,Apparel,0.0,COD,29.0,CUST002862,1156,10,0,100264,Courier_A,3,0.325,2,3,1
ORD000021173,2026-06-25 03:30:20,68.53,1,Beauty,0.0,Credit Card,0.0,CUST005774,1179,47,7,100648,Courier_E,3,0.1844,1,4,0
ORD000021174,2026-06-25 03:31:38,202.68,1,Apparel,18.7,COD,20.0,CUST003715,872,1,1,100389,Courier_A,1,0.55,2,5,0
ORD000021175,2026-06-25 03:45:54,3120.02,3,Apparel,0.0,COD,59.0,CUST000058,196,31,3,100180,Courier_A,3,0.1085,0,4,1
ORD000021176,2026-06-25 03:50:42,782.52,1,Footwear,8.58,Net Banking,0.0,CUST005226,951,12,3,100894,Courier_A,3,0.1695,4,2,0
ORD000021177,2026-06-25 03:57:00,1940.98,1,Jewelry,19.15,UPI,0.0,CUST008875,509,41,2,100839,Courier_A,3,0.2449,0,4,0
ORD000021178,2026-06-25 04:05:59,264.18,2,Apparel,22.34,COD,99.0,CUST008192,381,38,3,100979,Courier_B,2,0.1827,5,1,0
ORD000021179,2026-06-25 04:13:05,575.92,4,Footwear,0.0,COD,79.0,CUST004920,1012,46,5,100893,Courier_B,3,0.1231,1,5,1
ORD000021180,2026-06-25 04:15:17,525.78,1,Apparel,0.0,UPI,0.0,CUST006807,917,41,6,100278,Courier_A,1,0.3562,5,3,1
ORD000021181,2026-06-25 04:19:13,388.45,1,Beauty,4.99,UPI,0.0,CUST009246,732,3,3,100326,Courier_C,1,0.1749,5,2,0
ORD000021182,2026-06-25 04:21:11,712.08,2,Footwear,41.56,COD,59.0,CUST004851,967,13,5,100289,Courier_D,2,0.215,2,2,0
ORD000021183,2026-06-25 04:33:16,246.7,1,Electronics,0.0,UPI,0.0,CUST004518,425,19,8,100879,Courier_C,2,0.0949,2,2,0
ORD000021184,2026-06-25 04:34:17,1583.81,1,Apparel,24.22,UPI,0.0,CUST000605,1200,25,1,100475,Courier_D,3,0.1098,4,5,0
ORD000021185,2026-06-25 04:44:00,874.63,1,Apparel,27.03,COD,59.0,CUST000178,858,8,1,100074,Courier_C,3,0.2258,0,1,0
ORD000021186,2026-06-25 04:44:02,523.59,2,Jewelry,7.13,UPI,0.0,CUST009737,1316,30,3,100355,Courier_A,3,0.502,2,4,1
ORD000021187,2026-06-25 04:46:17,669.56,3,Electronics,15.01,Credit Card,0.0,CUST008533,698,6,6,100090,Courier_C,2,0.4266,3,2,1
ORD000021188,2026-06-25 04:52:21,472.54,2,Apparel,32.35,UPI,0.0,CUST006762,224,8,1,100226,Courier_B,3,0.3715,5,1,1
ORD000021189,2026-06-25 04:59:24,151.59,2,Jewelry,35.08,COD,59.0,CUST000278,564,20,6,100635,Courier_B,3,0.232,2,2,1
ORD000021190,2026-06-25 05:14:58,272.45,3,Electronics,4.98,UPI,0.0,CUST008878,604,28,2,100738,Courier_B,3,0.3499,4,4,0
ORD000021191,2026-06-25 05:27:45,521.1,1,Jewelry,0.0,UPI,0.0,CUST003410,366,48,4,100494,Courier_B,1,0.4143,5,2,0
ORD000021192,2026-06-25 05:36:23,453.84,1,Beauty,0.0,COD,59.0,CUST005956,132,31,0,100303,Courier_A,3,0.04,3,1,0
ORD000021193,2026-06-25 05:42:51,1010.37,3,Home,0.0,UPI,0.0,CUST009930,1249,47,6,100203,Courier_C,3,0.2282,2,5,0
ORD000021194,2026-06-25 06:12:03,942.27,2,Home,7.46,Net Banking,0.0,CUST004284,1003,14,6,100543,Courier_E,1,0.2293,0,4,1
ORD000021195,2026-06-25 06:13:31,384.57,3,Electronics,0.0,COD,39.0,CUST006273,1055,0,0,100105,Courier_A,3,0.1839,1,4,0
ORD000021196,2026-06-25 06:32:20,279.89,3,Electronics,21.24,UPI,0.0,CUST003166,1441,7,7,100418,Courier_C,1,0.1399,0,5,0
ORD000021197,2026-06-25 06:35:35,1100.87,3,Apparel,45.78,COD,99.0,CUST004459,262,19,8,100541,Courier_D,1,0.226,0,2,0
ORD000021198,2026-06-25 06:37:34,700.25,1,Home,0.0,COD,20.0,CUST000694,1290,22,5,100410,Courier_A,1,0.24,4,5,1
ORD000021199,2026-06-25 06:40:24,366.03,4,Home,12.72,COD,59.0,CUST006951,551,15,6,100616,Courier_A,1,0.1265,4,4,0
ORD000021200,2026-06-25 06:42:23,241.39,2,Beauty,19.9,COD,59.0,CUST001859,1298,7,1,100985,Courier_C,2,0.04,2,4,0
ORD000021201,2026-06-25 06:47:05,350.49,3,Beauty,0.0,COD,29.0,CUST005458,524,15,4,100193,Courier_A,2,0.1441,1,2,1
ORD000021202,2026-06-25 07:02:39,823.5,1,Jewelry,0.0,Credit Card,0.0,CUST002010,1449,33,7,100895,Courier_A,2,0.1326,3,5,0
ORD000021203,2026-06-25 07:13:04,2320.28,1,Beauty,1.98,Credit Card,0.0,CUST002144,178,43,9,100553,Courier_B,1,0.0713,3,1,0
ORD000021204,2026-06-25 07:13:38,508.0,1,Electronics,21.19,COD,59.0,CUST005123,1121,30,1,100132,Courier_D,1,0.0796,3,5,0
ORD000021205,2026-06-25 07:22:29,309.08,2,Beauty,20.42,COD,49.0,CUST007081,529,19,2,100072,Courier_D,2,0.412,0,5,0
ORD000021206,2026-06-25 07:22:45,3380.45,4,Beauty,35.62,COD,39.0,CUST009396,1193,10,7,100385,Courier_D,1,0.3001,3,2,0
ORD000021207,2026-06-25 07:25:29,446.97,2,Home,13.88,Credit Card,0.0,CUST003816,1281,23,4,100888,Courier_A,1,0.2507,3,1,0
ORD000021208,2026-06-25 07:29:53,318.85,1,Apparel,0.0,UPI,0.0,CUST007294,1184,2,2,100901,Courier_D,1,0.3194,1,5,0
ORD000021209,2026-06-25 07:38:29,434.48,2,Apparel,21.26,COD,79.0,CUST005961,40,24,7,100953,Courier_C,2,0.1679,5,1,0
ORD000021210,2026-06-25 07:52:49,417.51,3,Jewelry,0.0,UPI,0.0,CUST008025,1111,31,9,100093,Courier_C,2,0.2182,4,3,1
ORD000021211,2026-06-25 08:15:35,1663.1,2,Footwear,15.75,UPI,0.0,CUST002752,355,31,3,100307,Courier_D,2,0.1179,0,3,0
ORD000021212,2026-06-25 08:31:18,157.75,2,Beauty,0.0,Debit Card,0.0,CUST001030,851,15,1,100036,Courier_C,3,0.55,3,5,1
